model,cadence_s,first_report_s,trial_idx,max_visits,dt_ms,visits_at_first_packet,error,timestamp
fdx6d,0.25,0.115,38,2000000,649.9934099912643,33,,1779008489.596228
fdx6d,0.15,0.0,38,2000000,481.538409024477,2,,1779008490.3357446
fdx6d,0.25,0.008,38,2000000,,,,1779008492.598558
fdx6d,0.2,0.0,38,2000000,638.1187410056591,23,,1779008493.4949925
fdx6d,0.25,0.005,38,2000000,537.2194749712944,14,,1779008494.2897406
fdx6d,0.25,0.026,38,2000000,563.3261590003967,6,,1779008495.1116014
fdx6d,0.075,0.0,38,2000000,,,,1779008497.3735018
fdx6d,0.25,0.075,38,2000000,613.2582649886608,19,,1779008498.244234
fdx6d,0.25,0.027,38,2000000,566.8916880190372,7,,1779008499.0692084
fdx6d,1.0,0.0,38,2000000,1036.3397180140018,142,,1779008500.3638463
fdx6d,0.25,0.1,38,2000000,384.9599310159683,1,,1779008501.0067647
fdx6d,0.25,0.012,38,2000000,546.9176850020885,1,,1779008501.811376
fdx6d,0.25,0.028,38,2000000,576.1677619814873,2,,1779008502.6447217
fdx6d,0.25,0.125,38,2000000,407.3795720040798,2,,1779008503.3093653
fdx6d,0.25,0.003,38,2000000,534.8455019891262,1,,1779008504.1023815
fdx6d,0.0,0.0,38,32,551.0258390307426,35,,1779008504.9088585
fdx6d,0.125,0.05,38,2000000,454.30304902791977,3,,1779008505.6209414
fdx6d,0.0,0.0,38,0,22.296527981758118,,Must be an integer from 1 to 2^50,1779008505.8994265
fdx6d,0.125,0.005,38,2000000,541.4229589998722,1,,1779008506.699114
fdx6d,0.125,0.015,38,2000000,419.7826539874077,2,,1779008507.376383
fdx6d,0.02,0.0,38,2000000,436.5349540114403,1,,1779008508.0710223
fdx6d,0.25,0.035,38,2000000,565.7012279629707,2,,1779008508.8946288
fdx6d,0.125,0.1,38,2000000,516.7273190021515,1,,1779008509.6691058
fdx6d,0.25,0.022,38,2000000,553.9472550153732,16,,1779008510.4799376
fdx6d,0.125,0.115,38,2000000,521.3211940228939,1,,1779008511.2592688
b10c128,0.02,0.0,38,2000000,69.18503397703171,125,,1779008511.5862734
b10c128,0.125,0.005,38,2000000,155.67294803261757,936,,1779008512.0023205
b10c128,0.3,0.0,38,2000000,322.55030301213264,2168,,1779008512.586199
b10c128,0.25,0.045,38,2000000,65.56744703650475,159,,1779008512.9136274
b10c128,0.25,0.02,38,2000000,39.882252007722855,4,,1779008513.212906
b10c128,0.25,0.175,38,2000000,201.1502409875393,1327,,1779008513.6728063
b10c128,0.125,0.024,38,2000000,61.85723501443863,8,,1779008513.9934163
b10c128,0.175,0.0,38,2000000,202.16270899772644,1015,,1779008514.456051
b10c128,0.25,0.005,38,2000000,281.1388669908047,1560,,1779008514.996897
b10c128,0.15,0.0,38,2000000,173.55047598481178,885,,1779008515.4287527
b10c128,0.25,0.026,38,2000000,50.01832202076912,36,,1779008515.7369237
b10c128,0.125,0.045,38,2000000,75.77119198441505,171,,1779008516.0720134
b10c128,0.03,0.0,38,2000000,48.56761398911476,50,,1779008516.3784974
b10c128,0.25,0.015,38,2000000,293.9348389804363,1768,,1779008516.9333389
b10c128,0.125,0.012,38,2000000,172.20878997445107,935,,1779008517.3577523
b10c128,0.25,0.024,38,2000000,39.23260200023651,28,,1779008517.821828
b10c128,0.25,0.2,38,2000000,224.69153997302055,1418,,1779008518.3045986
b10c128,0.25,0.0,38,2000000,275.08432400226593,1624,,1779008518.8416195
b10c128,0.25,0.003,38,2000000,276.4822360277176,1739,,1779008519.3772705
b10c128,0.0,0.0,38,1,26.87372401356697,1,,1779008519.6589005
b10c128,0.125,0.003,38,2000000,151.1637709736824,721,,1779008520.0702298
b10c128,0.4,0.0,38,2000000,,,,1779008522.3321123
b10c128,0.125,0.02,38,2000000,171.2365759909153,597,,1779008522.7631893
b10c128,0.25,0.025,38,2000000,44.362553000450134,31,,1779008523.0660598
b10c128,0.125,0.015,38,2000000,162.06720700860023,820,,1779008523.4867704
b10c128,0.2,0.0,38,2000000,223.34749498963356,1511,,1779008523.9706533
b10c128,0.25,0.05,38,2000000,73.7542080283165,224,,1779008524.3032596
b10c128,0.05,0.0,38,2000000,73.57330301404,208,,1779008524.6367302
b10c128,0.25,0.021,38,2000000,44.211225003004074,14,,1779008524.940515
b10c128,0.125,0.027,38,2000000,55.632191985845566,47,,1779008525.2541335
b10c128,0.125,0.001,38,2000000,147.54515099525452,709,,1779008525.6605258
b10c128,0.25,0.04,38,2000000,66.92876002192497,116,,1779008525.9871585
b10c128,0.125,0.01,38,2000000,162.77396500110626,674,,1779008526.4125562
b10c128,0.125,0.026,38,2000000,52.76240196824074,43,,1779008526.7282896
b10c128,0.075,0.0,38,2000000,105.83448597788811,415,,1779008527.0937338
b10c128,0.25,0.15,38,2000000,174.5313690006733,1095,,1779008527.527753
b10c128,0.125,0.008,38,2000000,158.21350303292274,853,,1779008527.944938
b10c128,0.25,0.1,38,2000000,124.5808530151844,612,,1779008528.3285365
b10c128,0.5,0.0,38,2000000,530.0412629842758,3433,,1779008529.118999
b10c128,0.125,0.018,38,2000000,34.783610969781876,3,,1779008529.410756
b10c128,0.25,0.03,38,2000000,50.91580602526665,66,,1779008529.7192326
b10c128,0.125,0.025,38,2000000,49.715351998806,31,,1779008530.0290232
b10c128,0.125,0.03,38,2000000,51.82033196091652,51,,1779008530.3410933
b10c128,0.125,0.023,38,2000000,47.219616025686264,20,,1779008530.6474435
b10c128,0.0,0.0,38,32,55.819604992866516,35,,1779008530.958727
b10c128,0.125,0.05,38,2000000,76.03684401512146,139,,1779008531.2938411
b10c128,0.04,0.0,38,2000000,60.29848200082779,81,,1779008531.613808
b10c128,1.0,0.0,38,2000000,1028.5827110111713,7397,,1779008532.9056208
b10c128,0.125,0.06,38,2000000,85.6538870036602,287,,1779008533.2494955
b10c128,0.125,0.115,38,2000000,137.50538098812103,739,,1779008533.6457438
b10c128,0.125,0.1,38,2000000,127.0144239962101,659,,1779008534.031931
b10c128,0.25,0.008,38,2000000,285.35385099053383,1512,,1779008534.5775454
b10c128,0.25,0.018,38,2000000,36.00288900732994,3,,1779008534.8710003
b10c128,0.125,0.035,38,2000000,61.58967000246048,106,,1779008535.1911
b10c128,0.0,0.0,38,0,16.520491987466812,,Must be an integer from 1 to 2^50,1779008535.4659173
b10c128,0.25,0.012,38,2000000,290.29406002163887,1807,,1779008536.0170848
b10c128,0.25,0.01,38,2000000,287.0643340051174,1716,,1779008536.56394
b10c128,0.25,0.023,38,2000000,48.070520997047424,28,,1779008536.872913
b10c128,0.25,0.022,38,2000000,43.911966025829315,27,,1779008537.1759286
b10c128,0.125,0.022,38,2000000,43.98507499694824,15,,1779008537.4852645
b10c128,0.75,0.0,38,2000000,778.921415001154,5178,,1779008538.524637
b10c128,0.0,0.0,38,64,66.47967401146889,70,,1779008538.847218
b10c128,0.125,0.032,38,2000000,54.24559098482132,50,,1779008539.1596403
b10c128,0.25,0.027,38,2000000,45.31544700264931,21,,1779008539.4623933
b10c128,0.25,0.028,38,2000000,52.50270199775696,74,,1779008539.773185
b10c128,0.1,0.0,38,2000000,123.95606899261475,639,,1779008540.1557283
b10c128,0.25,0.06,38,2000000,85.98975402116776,321,,1779008540.5006244
b10c128,0.125,0.0,38,2000000,146.1166809797287,834,,1779008540.9069946
b10c128,0.25,0.125,38,2000000,147.63180100917816,742,,1779008541.3148255
b10c128,0.06,0.0,38,2000000,85.54401299357414,260,,1779008541.6609323
b10c128,0.125,0.028,38,2000000,49.33484601974487,61,,1779008541.9680974
b10c128,0.25,0.035,38,2000000,57.73127597570419,64,,1779008542.2840571
b10c128,0.125,0.04,38,2000000,63.64891001582146,79,,1779008542.607384
b10c128,0.25,0.032,38,2000000,55.069930016994476,2,,1779008542.920736
b10c128,0.125,0.075,38,2000000,103.18387600779533,239,,1779008543.283914
b10c128,0.25,0.075,38,2000000,98.85362401604652,236,,1779008543.6420763
b10c128,0.25,0.115,38,2000000,143.80374598503113,544,,1779008544.0443804
b10c128,0.125,0.021,38,2000000,48.21065899729729,20,,1779008544.3529346
b10c128,0.25,0.001,38,2000000,276.7926079928875,1698,,1779008544.8926744
b18c384nbt,0.25,0.05,38,2000000,336.7732329964638,297,,1779008545.4876647
b18c384nbt,0.25,0.125,38,2000000,148.70850798487663,53,,1779008545.8952005
b18c384nbt,0.2,0.0,38,2000000,229.88311901688576,158,,1779008546.3836792
b18c384nbt,0.25,0.15,38,2000000,180.71710202097893,95,,1779008546.8225582
b18c384nbt,0.125,0.075,38,2000000,97.65162000060081,3,,1779008547.1779213
b18c384nbt,0.25,0.2,38,2000000,224.81979897618294,167,,1779008547.6608212
b18c384nbt,0.25,0.012,38,2000000,299.21418702602386,247,,1779008548.2186496
b18c384nbt,0.125,0.028,38,2000000,177.66186797618866,51,,1779008548.6548185
b18c384nbt,0.125,0.015,38,2000000,164.89443001151085,77,,1779008549.0779996
b18c384nbt,0.25,0.035,38,2000000,312.2897489964962,212,,1779008549.6492624
b18c384nbt,0.25,0.015,38,2000000,292.58035999536514,259,,1779008550.1999307
b18c384nbt,0.125,0.018,38,2000000,169.4578259885311,75,,1779008550.6276934
b18c384nbt,0.25,0.018,38,2000000,291.88382399082184,257,,1779008551.1777265
b18c384nbt,0.125,0.06,38,2000000,84.33622997999191,1,,1779008551.5187962
b18c384nbt,0.075,0.0,38,2000000,175.04535999894142,87,,1779008551.9521055
b18c384nbt,0.125,0.035,38,2000000,187.85277000069618,77,,1779008552.3979423
b18c384nbt,0.25,0.01,38,2000000,295.3778640329838,241,,1779008552.9506595
b18c384nbt,0.125,0.05,38,2000000,206.40437898039818,106,,1779008553.4148307
b18c384nbt,0.25,0.022,38,2000000,298.6250970065594,274,,1779008553.9712658
b18c384nbt,0.25,0.021,38,2000000,305.55307599902153,214,,1779008554.5359392
b18c384nbt,0.125,0.02,38,2000000,177.49738401174545,75,,1779008554.9717271
b18c384nbt,0.05,0.0,38,2000000,124.01633602380753,19,,1779008555.3546305
b18c384nbt,0.02,0.0,38,2000000,101.73747399449348,3,,1779008555.7149744
b18c384nbt,0.25,0.027,38,2000000,302.9277009963989,278,,1779008556.27517
b18c384nbt,0.125,0.025,38,2000000,176.8162750005722,82,,1779008556.7106483
b18c384nbt,0.15,0.0,38,2000000,175.51281303167343,90,,1779008557.1446855
b18c384nbt,0.125,0.03,38,2000000,182.4988380074501,105,,1779008557.5855527
b18c384nbt,0.25,0.115,38,2000000,141.7853820025921,46,,1779008557.9852724
b18c384nbt,0.25,0.024,38,2000000,307.3228680193424,227,,1779008558.5511744
b18c384nbt,0.5,0.0,38,2000000,533.4828069806099,610,,1779008559.342989
b18c384nbt,0.25,0.175,38,2000000,198.07378801703453,126,,1779008559.798333
b18c384nbt,0.125,0.008,38,2000000,158.21047201752663,69,,1779008560.2146297
b18c384nbt,0.125,0.005,38,2000000,155.826052993536,63,,1779008560.628447
b18c384nbt,0.125,0.026,38,2000000,176.26213800907135,99,,1779008561.063316
b18c384nbt,0.125,0.0,38,2000000,150.458516985178,48,,1779008561.4728897
b18c384nbt,0.125,0.01,38,2000000,162.80208602547646,67,,1779008561.8936853
b18c384nbt,0.25,0.008,38,2000000,286.60338896512985,233,,1779008562.438932
b18c384nbt,0.06,0.0,38,2000000,146.86631700396538,43,,1779008562.8445802
b18c384nbt,0.75,0.0,38,2000000,776.0637559890747,1031,,1779008563.8792632
b18c384nbt,0.25,0.023,38,2000000,303.0143420100212,196,,1779008564.4395435
b18c384nbt,0.25,0.0,38,2000000,274.0778579711914,235,,1779008564.9722526
b18c384nbt,0.3,0.0,38,2000000,328.117388010025,310,,1779008565.5585322
b18c384nbt,0.03,0.0,38,2000000,,,,1779008567.8213353
b18c384nbt,0.0,0.0,38,32,188.41136598587036,35,,1779008568.2652373
b18c384nbt,0.25,0.045,38,2000000,322.854493021965,297,,1779008568.847111
b18c384nbt,0.0,0.0,38,1,53.54716297984123,1,,1779008569.1555183
b18c384nbt,0.25,0.075,38,2000000,93.90200701355934,1,,1779008569.5080922
b18c384nbt,0.25,0.028,38,2000000,303.9182199835777,265,,1779008570.0693412
b18c384nbt,0.1,0.0,38,2000000,121.95828899741173,10,,1779008570.4483812
b18c384nbt,0.125,0.024,38,2000000,181.97424602508545,93,,1779008570.888734
b18c384nbt,0.25,0.032,38,2000000,305.5108149945736,293,,1779008571.4530642
b18c384nbt,0.125,0.012,38,2000000,162.42837300896645,67,,1779008571.8730085
b18c384nbt,0.0,0.0,38,64,169.95245403051376,71,,1779008572.2993543
b18c384nbt,0.125,0.022,38,2000000,169.79309397935867,85,,1779008572.7265432
b18c384nbt,0.25,0.02,38,2000000,296.77585899829865,263,,1779008573.2816098
b18c384nbt,0.125,0.027,38,2000000,175.90292096138,90,,1779008573.7159555
b18c384nbt,0.25,0.03,38,2000000,305.99092400074005,256,,1779008574.2800684
b18c384nbt,0.4,0.0,38,2000000,425.9687770009041,367,,1779008574.9642234
b18c384nbt,0.125,0.032,38,2000000,185.6948270201683,103,,1779008575.4087615
b18c384nbt,0.125,0.045,38,2000000,197.73973700404167,98,,1779008575.8646588
b18c384nbt,0.125,0.04,38,2000000,192.8122289776802,123,,1779008576.315594
b18c384nbt,0.25,0.025,38,2000000,304.83431899547577,271,,1779008576.8783882
b18c384nbt,0.25,0.06,38,2000000,337.09229800105095,314,,1779008577.4741633
b18c384nbt,0.0,0.0,38,0,13.150720030069351,,Must be an integer from 1 to 2^50,1779008577.7440753
b18c384nbt,0.04,0.0,38,2000000,142.2077220082283,31,,1779008578.1445675
b18c384nbt,0.125,0.003,38,2000000,152.2385839819908,53,,1779008578.5549738
b18c384nbt,0.25,0.003,38,2000000,280.83994299173355,233,,1779008579.0947955
b18c384nbt,0.125,0.021,38,2000000,170.48507899045944,85,,1779008579.5245929
b18c384nbt,1.0,0.0,38,2000000,1031.3649609982967,1479,,1779008580.8142853
b18c384nbt,0.25,0.04,38,2000000,320.0317200124264,295,,1779008581.3931143
b18c384nbt,0.25,0.001,38,2000000,276.8932439684868,169,,1779008581.9279416
b18c384nbt,0.125,0.023,38,2000000,179.34557300806046,84,,1779008582.3654141
b18c384nbt,0.25,0.005,38,2000000,278.4749970138073,242,,1779008582.9015954
b18c384nbt,0.175,0.0,38,2000000,203.3499720096588,141,,1779008583.3639383
b18c384nbt,0.125,0.115,38,2000000,134.02086597681046,3,,1779008583.757897
b18c384nbt,0.125,0.1,38,2000000,122.49149098992348,20,,1779008584.1379893
b18c384nbt,0.25,0.026,38,2000000,304.2730779647827,263,,1779008584.7006512
b18c384nbt,0.125,0.001,38,2000000,166.87961998581886,63,,1779008585.1249607
b18c384nbt,0.25,0.1,38,2000000,122.2418110370636,1,,1779008585.505571
fdx6d,0.125,0.018,39,2000000,552.1372650265694,5,,1779008586.315727
fdx6d,0.4,0.0,39,2000000,851.767224997282,80,,1779008587.4255118
fdx6d,0.125,0.035,39,2000000,443.55426800251007,2,,1779008588.1269267
fdx6d,0.25,0.15,39,2000000,686.9258240163326,44,,1779008589.0722609
fdx6d,0.25,0.035,39,2000000,574.9643969535828,2,,1779008589.9047744
fdx6d,0.25,0.026,39,2000000,561.1832640171051,2,,1779008590.7239926
fdx6d,0.125,0.0,39,2000000,540.6908020079136,1,,1779008591.5227833
fdx6d,0.125,0.023,39,2000000,552.4444150030613,4,,1779008592.3329792
fdx6d,0.25,0.028,39,2000000,557.6456769704819,7,,1779008593.148427
fdx6d,0.25,0.025,39,2000000,562.5427170097828,2,,1779008593.968367
fdx6d,1.0,0.0,39,2000000,1034.5736899971962,136,,1779008595.2605581
fdx6d,0.175,0.0,39,2000000,,,,1779008597.5230365
fdx6d,0.1,0.0,39,2000000,331.21703800559044,1,,1779008598.1119733
fdx6d,0.25,0.022,39,2000000,558.5008819997311,9,,1779008598.9290357
fdx6d,0.125,0.022,39,2000000,555.665147036314,2,,1779008599.7426772
fdx6d,0.125,0.003,39,2000000,542.965695977211,4,,1779008600.5435667
fdx6d,0.125,0.025,39,2000000,565.313244998455,3,,1779008601.3665404
fdx6d,0.125,0.045,39,2000000,579.2792440056801,17,,1779008602.2046337
fdx6d,0.125,0.03,39,2000000,434.4013539850712,3,,1779008602.8971202
fdx6d,0.125,0.021,39,2000000,427.99056801199913,1,,1779008603.5831277
fdx6d,0.125,0.032,39,2000000,438.4762689769268,3,,1779008604.2794921
fdx6d,0.25,0.024,39,2000000,559.8770090043545,2,,1779008605.0973701
fdx6d,0.075,0.0,39,2000000,481.72186598181725,1,,1779008605.8371093
fdx6d,0.125,0.01,39,2000000,413.88109600543976,1,,1779008606.50892
fdx6d,0.25,0.03,39,2000000,567.067549020052,7,,1779008607.3342068
fdx6d,0.25,0.023,39,2000000,556.1040599942207,16,,1779008608.1484466
fdx6d,0.25,0.1,39,2000000,379.518542021513,2,,1779008608.7861085
fdx6d,0.125,0.012,39,2000000,549.6295129954815,1,,1779008609.5929706
fdx6d,0.125,0.1,39,2000000,510.6930600106716,4,,1779008610.3615592
fdx6d,0.3,0.0,39,2000000,637.6038940250874,40,,1779008611.257519
fdx6d,0.125,0.015,39,2000000,430.76781299710274,2,,1779008611.9464445
fdx6d,0.125,0.026,39,2000000,434.6091130077839,2,,1779008612.6386268
fdx6d,0.125,0.008,39,2000000,540.2716790139675,1,,1779008613.436898
fdx6d,0.03,0.0,39,2000000,423.15175899863243,1,,1779008614.1177263
fdx6d,0.06,0.0,39,2000000,511.51106601953506,1,,1779008614.8863018
fdx6d,0.2,0.0,39,2000000,441.5722890198231,1,,1779008615.5857434
fdx6d,0.25,0.01,39,2000000,,,,1779008617.8486366
fdx6d,0.25,0.032,39,2000000,571.3165459930897,20,,1779008618.677993
fdx6d,0.25,0.02,39,2000000,561.4529219567776,3,,1779008619.4970062
fdx6d,0.0,0.0,39,32,514.1817819774151,35,,1779008620.2665174
fdx6d,0.25,0.021,39,2000000,,,,1779008622.5293822
fdx6d,0.25,0.003,39,2000000,537.163655012846,13,,1779008623.325202
fdx6d,0.25,0.015,39,2000000,549.2188329994678,3,,1779008624.1326425
fdx6d,0.25,0.005,39,2000000,536.7022050321102,1,,1779008624.9272325
fdx6d,0.25,0.008,39,2000000,542.2728160023689,1,,1779008625.7275553
fdx6d,0.125,0.02,39,2000000,553.1212330162525,3,,1779008626.5389497
fdx6d,0.125,0.027,39,2000000,436.5149539709091,3,,1779008627.232884
fdx6d,0.02,0.0,39,2000000,491.7188400030136,1,,1779008627.98229
fdx6d,0.125,0.024,39,2000000,559.4220930039883,4,,1779008628.7986255
fdx6d,0.25,0.04,39,2000000,574.5303650200367,5,,1779008629.6314218
fdx6d,0.25,0.0,39,2000000,536.1584149897099,1,,1779008630.4271493
fdx6d,0.125,0.05,39,2000000,582.8107169866562,6,,1779008631.267232
fdx6d,0.25,0.05,39,2000000,581.477481007576,24,,1779008632.1056306
fdx6d,0.15,0.0,39,2000000,479.0876310169697,4,,1779008632.843337
fdx6d,0.0,0.0,39,0,15.283594012260437,,Must be an integer from 1 to 2^50,1779008633.116505
fdx6d,0.75,0.0,39,2000000,783.2871399819851,71,,1779008634.1569867
fdx6d,0.125,0.001,39,2000000,535.0769020020962,1,,1779008634.949709
fdx6d,0.25,0.175,39,2000000,711.060790002346,39,,1779008635.9191294
fdx6d,0.25,0.2,39,2000000,479.69051000475883,4,,1779008636.6579216
fdx6d,0.05,0.0,39,2000000,434.5284100174904,1,,1779008637.350137
fdx6d,0.125,0.115,39,2000000,520.4437960088253,1,,1779008638.1284442
fdx6d,0.25,0.012,39,2000000,544.0273780226707,2,,1779008638.9301438
fdx6d,0.0,0.0,39,1,148.57789999246597,1,,1779008639.334626
fdx6d,0.125,0.06,39,2000000,594.5955510139465,2,,1779008640.1876361
fdx6d,0.25,0.018,39,2000000,,,,1779008642.4453232
fdx6d,0.25,0.027,39,2000000,561.1502719819546,12,,1779008643.2644336
fdx6d,0.25,0.001,39,2000000,542.2709459960461,6,,1779008644.064815
fdx6d,0.125,0.04,39,2000000,448.9685879945755,3,,1779008644.772679
fdx6d,0.125,0.005,39,2000000,536.8100099861622,1,,1779008645.5678737
fdx6d,0.25,0.075,39,2000000,611.4348510205746,21,,1779008646.4372182
fdx6d,0.04,0.0,39,2000000,511.44735500216484,1,,1779008647.2073915
fdx6d,0.5,0.0,39,2000000,537.0173119902611,1,,1779008648.0027208
fdx6d,0.25,0.06,39,2000000,591.2917409539223,22,,1779008648.8519087
fdx6d,0.25,0.125,39,2000000,406.26576802134514,1,,1779008649.5158799
fdx6d,0.125,0.075,39,2000000,610.5375780165195,17,,1779008650.384681
fdx6d,0.0,0.0,39,64,678.5085319876671,69,,1779008651.3192182
fdx6d,0.125,0.028,39,2000000,436.0538940131664,1,,1779008652.0134497
fdx6d,0.25,0.045,39,2000000,579.0534809827805,15,,1779008652.8506746
fdx6d,0.25,0.115,39,2000000,648.9643969833851,33,,1779008653.7577453
b10c128,0.125,0.032,39,2000000,62.04425600171089,84,,1779008654.078885
b10c128,0.06,0.0,39,2000000,88.83486503362656,255,,1779008654.4280133
b10c128,0.125,0.027,39,2000000,47.75501897931099,63,,1779008654.7340033
b10c128,0.03,0.0,39,2000000,50.87050300836563,91,,1779008655.0432515
b10c128,0.2,0.0,39,2000000,225.9187230169773,1315,,1779008655.5277817
b10c128,0.25,0.1,39,2000000,128.77937200665474,568,,1779008655.9170878
b10c128,0.25,0.003,39,2000000,280.7339199781418,1979,,1779008656.4590883
b10c128,0.125,0.003,39,2000000,154.98287203907967,885,,1779008656.8767307
b10c128,0.125,0.018,39,2000000,167.44580900669098,954,,1779008657.3037026
b10c128,0.125,0.045,39,2000000,68.22726801037788,186,,1779008657.633622
b10c128,0.25,0.045,39,2000000,73.47404399514198,185,,1779008657.9669304
b10c128,0.125,0.026,39,2000000,51.830526024103165,60,,1779008658.2795608
b10c128,0.0,0.0,39,0,11.470033973455429,,Must be an integer from 1 to 2^50,1779008658.5480576
b10c128,0.125,0.028,39,2000000,52.85743400454521,13,,1779008658.8600929
b10c128,0.125,0.04,39,2000000,62.06944498419762,34,,1779008659.1801205
b10c128,0.125,0.075,39,2000000,98.84722802042961,274,,1779008659.539122
b10c128,0.25,0.03,39,2000000,49.1262010037899,25,,1779008659.8470514
b10c128,0.125,0.001,39,2000000,147.27831399440765,476,,1779008660.2544446
b10c128,0.25,0.008,39,2000000,280.16839000582695,1728,,1779008660.7948816
b10c128,0.125,0.008,39,2000000,160.14671897888184,842,,1779008661.2154896
b10c128,0.25,0.125,39,2000000,153.41851899027824,841,,1779008661.6283748
b10c128,0.25,0.025,39,2000000,48.702652007341385,52,,1779008661.9359634
b10c128,0.125,0.022,39,2000000,41.98208099603653,14,,1779008662.236581
b10c128,1.0,0.0,39,2000000,1026.8780690133572,7687,,1779008663.5286298
b10c128,0.02,0.0,39,2000000,43.89493900537491,18,,1779008663.8306913
b10c128,0.25,0.0,39,2000000,269.90169098973274,1557,,1779008664.3607566
b10c128,0.125,0.0,39,2000000,147.53635302186012,807,,1779008664.7677166
b10c128,0.25,0.015,39,2000000,288.4266679883003,1616,,1779008665.3163798
b10c128,0.25,0.05,39,2000000,72.21610900759697,152,,1779008665.6495838
b10c128,0.125,0.06,39,2000000,83.16304597258568,276,,1779008665.993874
b10c128,0.125,0.005,39,2000000,162.74721801280975,916,,1779008666.4162679
b10c128,0.25,0.06,39,2000000,86.54986998438835,236,,1779008666.7623646
b10c128,0.125,0.023,39,2000000,50.311351984739304,21,,1779008667.0738413
b10c128,0.75,0.0,39,2000000,775.6883839964867,5166,,1779008668.1105022
b10c128,0.125,0.035,39,2000000,58.46831297874451,117,,1779008668.426763
b10c128,0.25,0.032,39,2000000,58.04696300625801,107,,1779008668.745765
b10c128,0.25,0.035,39,2000000,57.93173098564148,124,,1779008669.0612988
b10c128,0.25,0.018,39,2000000,36.164530009031296,3,,1779008669.3554566
b10c128,0.25,0.075,39,2000000,101.01681599020958,409,,1779008669.715814
b10c128,0.0,0.0,39,32,78.84824401140213,35,,1779008670.0502625
b10c128,0.25,0.2,39,2000000,223.83889997005463,973,,1779008670.5340486
b10c128,0.25,0.024,39,2000000,45.38730400800705,44,,1779008670.838808
b10c128,0.4,0.0,39,2000000,426.0653730034828,2888,,1779008671.5246131
b10c128,0.25,0.01,39,2000000,287.4508520066738,1653,,1779008672.0736527
b10c128,0.25,0.175,39,2000000,209.46717101335526,1104,,1779008672.5426838
b10c128,0.125,0.01,39,2000000,163.01132202148438,835,,1779008672.9656177
b10c128,0.25,0.026,39,2000000,44.723220974206924,21,,1779008673.2696753
b10c128,0.1,0.0,39,2000000,125.9200020134449,546,,1779008673.655627
b10c128,0.125,0.05,39,2000000,74.37981697916985,204,,1779008673.9890223
b10c128,0.125,0.025,39,2000000,48.42247700691223,38,,1779008674.2959201
b10c128,0.25,0.15,39,2000000,173.10143500566483,987,,1779008674.731024
b10c128,0.125,0.021,39,2000000,40.36458897590637,13,,1779008675.030375
b10c128,0.125,0.1,39,2000000,125.08245399594307,582,,1779008675.4165668
b10c128,0.125,0.03,39,2000000,57.57254800200462,86,,1779008675.7321014
b10c128,0.5,0.0,39,2000000,525.8151049911976,3605,,1779008676.5176158
b10c128,0.05,0.0,39,2000000,77.11904302239418,204,,1779008676.8568141
b10c128,0.04,0.0,39,2000000,68.93395400047302,138,,1779008677.1849797
b10c128,0.25,0.022,39,2000000,41.12737202644348,4,,1779008677.4847763
b10c128,0.25,0.04,39,2000000,66.78596997261047,136,,1779008677.81147
b10c128,0.075,0.0,39,2000000,97.38336700201035,436,,1779008678.1699598
b10c128,0.125,0.015,39,2000000,164.51162803173065,656,,1779008678.595131
b10c128,0.125,0.115,39,2000000,136.9564139842987,394,,1779008678.9915946
b10c128,0.25,0.115,39,2000000,138.6804269850254,394,,1779008679.3890753
b10c128,0.25,0.028,39,2000000,47.37540900707245,9,,1779008679.695845
b10c128,0.3,0.0,39,2000000,328.67380598187447,1747,,1779008680.2847877
b10c128,0.0,0.0,39,1,26.656461983919144,1,,1779008680.5664809
b10c128,0.25,0.001,39,2000000,274.1798660159111,1486,,1779008681.1007273
b10c128,0.25,0.02,39,2000000,294.8284879922867,1785,,1779008681.6549702
b10c128,0.125,0.02,39,2000000,36.99206602573395,14,,1779008681.95035
b10c128,0.25,0.005,39,2000000,281.95160296559334,1843,,1779008682.492008
b10c128,0.25,0.023,39,2000000,42.903479009866714,28,,1779008682.795258
b10c128,0.125,0.012,39,2000000,162.39845499396324,861,,1779008683.2172663
b10c128,0.125,0.024,39,2000000,46.70981100201607,46,,1779008683.5222335
b10c128,0.15,0.0,39,2000000,179.55856901407242,966,,1779008683.9630792
b10c128,0.25,0.021,39,2000000,43.867893010377884,8,,1779008684.2649832
b10c128,0.25,0.027,39,2000000,61.279518991708755,53,,1779008684.5840018
b10c128,0.25,0.012,39,2000000,289.5832570195198,1639,,1779008685.1340702
b10c128,0.0,0.0,39,64,60.43298497796059,71,,1779008685.4511802
b10c128,0.175,0.0,39,2000000,201.54849699139595,1075,,1779008685.9129314
b18c384nbt,0.25,0.026,39,2000000,307.6352699995041,217,,1779008686.4786496
b18c384nbt,0.25,0.075,39,2000000,95.9589449763298,1,,1779008686.8326051
b18c384nbt,0.25,0.022,39,2000000,299.46897399425507,253,,1779008687.391607
b18c384nbt,0.25,0.025,39,2000000,301.0300900042057,280,,1779008687.951334
b18c384nbt,0.0,0.0,39,32,153.43732100725174,35,,1779008688.360419
b18c384nbt,0.25,0.125,39,2000000,156.3430079817772,64,,1779008688.7741117
b18c384nbt,0.125,0.001,39,2000000,152.82521003484726,57,,1779008689.184541
b18c384nbt,0.25,0.175,39,2000000,200.20594000816345,130,,1779008689.6431742
b18c384nbt,0.125,0.032,39,2000000,179.38296395540237,50,,1779008690.0804918
